Season,Round,Home Team,Away Team,Home Goals,Away Goals,Home FH Goals,Away FH Goals
20,6,Lazio,Genoa,4,0,2,0
20,6,Napoli,Brescia,2,1,2,0
20,6,Parma Calcio,Torino,3,2,2,2
20,7,Genoa,Milan,1,2,1,0
20,7,Hellas Verona,Sampdoria,2,0,1,0
20,7,Spal,Parma Calcio,1,0,1,0
20,7,Inter,Juventus,1,2,1,1
20,7,Roma,Cagliari,1,1,1,1
20,7,Fiorentina,Udinese,1,0,0,0
20,7,Atalanta,Lecce,3,1,2,0
20,7,Bologna,Lazio,2,2,2,2
20,7,Torino,Napoli,0,0,0,0
20,8,Juventus,Bologna,2,1,1,1
20,8,Lazio,Atalanta,3,3,0,3
20,8,Napoli,Hellas Verona,2,0,1,0
20,8,Milan,Lecce,2,2,1,0
20,8,Parma Calcio,Genoa,5,1,3,0
20,8,Cagliari,Spal,2,0,1,0
20,8,Udinese,Torino,1,0,1,0
20,8,Sampdoria,Roma,0,0,0,0
20,8,Sassuolo,Inter,3,4,1,3
20,8,Brescia,Fiorentina,0,0,0,0
20,9,Hellas Verona,Sassuolo,0,1,0,0
20,9,Inter,Parma Calcio,2,2,1,2
20,9,Lecce,Juventus,1,1,0,0
20,9,Genoa,Brescia,3,1,0,1
20,9,Roma,Milan,2,1,1,0
20,9,Fiorentina,Lazio,1,2,1,1
20,9,Atalanta,Udinese,7,1,3,1
20,9,Bologna,Sampdoria,2,1,0,0
20,9,Torino,Cagliari,1,1,0,1
20,9,Spal,Napoli,1,1,1,1
20,10,Parma Calcio,Hellas Verona,0,1,0,1
20,10,Brescia,Inter,1,2,0,1
20,10,Juventus,Genoa,2,1,1,1
20,10,Cagliari,Bologna,3,2,0,1
20,10,Udinese,Roma,0,4,0,1
20,10,Sampdoria,Lecce,1,1,0,1
20,10,Lazio,Torino,4,0,2,0
20,10,Napoli,Atalanta,2,2,1,1
20,10,Sassuolo,Fiorentina,1,2,1,0
20,10,Milan,Spal,1,0,0,0
20,11,Roma,Napoli,2,1,1,0
20,11,Bologna,Inter,1,2,0,0
20,11,Torino,Juventus,0,1,0,0
20,11,Milan,Lazio,1,2,1,1
20,11,Fiorentina,Parma Calcio,1,1,0,1
20,11,Atalanta,Cagliari,0,2,0,1
20,11,Lecce,Sassuolo,2,2,2,1
20,11,Genoa,Udinese,1,3,1,1
20,11,Hellas Verona,Brescia,2,1,0,0
20,11,Spal,Sampdoria,0,1,0,0
20,12,Sassuolo,Bologna,3,1,1,0
20,12,Inter,Hellas Verona,2,1,0,1
20,12,Brescia,Torino,0,4,0,2
20,12,Napoli,Genoa,0,0,0,0
20,12,Parma Calcio,Roma,2,0,0,0
20,12,Juventus,Milan,1,0,0,0
20,12,Cagliari,Fiorentina,5,2,3,0
20,12,Udinese,Spal,0,0,0,0
20,12,Sampdoria,Atalanta,0,0,0,0
20,12,Lazio,Lecce,4,2,1,1
20,13,Milan,Napoli,1,1,1,1
20,13,Atalanta,Juventus,1,3,0,0
20,13,Torino,Inter,0,3,0,2
20,13,Roma,Brescia,3,0,0,0
20,13,Bologna,Parma Calcio,2,2,1,1
20,13,Sampdoria,Udinese,2,1,1,1
20,13,Hellas Verona,Fiorentina,1,0,0,0
20,13,Sassuolo,Lazio,1,2,1,1
20,13,Lecce,Cagliari,2,2,0,1
20,13,Spal,Genoa,1,1,0,0
20,14,Fiorentina,Lecce,0,1,0,0
20,14,Brescia,Atalanta,0,3,0,1
20,14,Genoa,Torino,0,1,0,0
20,14,Inter,Spal,2,1,2,0
20,14,Parma Calcio,Milan,0,1,0,0
20,14,Juventus,Sassuolo,2,2,1,1
20,14,Lazio,Udinese,3,0,3,0
20,14,Napoli,Bologna,1,2,1,0
20,14,Hellas Verona,Roma,1,3,1,2
20,14,Cagliari,Sampdoria,4,3,0,1
20,15,Inter,Roma,0,0,0,0
20,15,Atalanta,Hellas Verona,3,2,1,1
20,15,Udinese,Napoli,1,1,1,0
20,15,Lazio,Juventus,3,1,1,1
20,15,Lecce,Genoa,2,2,0,2
20,15,Bologna,Milan,2,3,1,2
20,15,Sampdoria,Parma Calcio,0,1,0,1
20,15,Torino,Fiorentina,2,1,1,0
20,15,Sassuolo,Cagliari,2,2,2,0
20,15,Spal,Brescia,0,1,0,0
20,16,Brescia,Lecce,3,0,2,0
20,16,Genoa,Sampdoria,0,1,0,0
20,16,Napoli,Parma Calcio,1,2,0,1
20,16,Milan,Sassuolo,0,0,0,0
20,16,Roma,Spal,3,1,0,1
20,16,Fiorentina,Inter,1,1,0,1
20,16,Juventus,Udinese,3,1,3,0
20,16,Bologna,Atalanta,2,1,1,0
20,16,Hellas Verona,Torino,3,3,0,1
20,16,Cagliari,Lazio,1,2,1,0
20,7,Brescia,Sassuolo,0,2,0,1
20,17,Sampdoria,Juventus,1,2,1,2
20,17,Fiorentina,Roma,1,4,1,2
20,17,Inter,Genoa,4,0,2,0
20,17,Udinese,Cagliari,2,1,1,0
20,17,Torino,Spal,1,2,1,1
20,17,Parma Calcio,Brescia,1,1,0,0
20,17,Atalanta,Milan,5,0,1,0
20,17,Lecce,Bologna,2,3,0,1
20,17,Sassuolo,Napoli,1,2,1,0
20,18,Roma,Torino,0,2,0,1
20,18,Brescia,Lazio,1,2,1,1
20,18,Genoa,Sassuolo,2,1,1,1
20,18,Spal,Hellas Verona,0,2,0,1
20,18,Milan,Sampdoria,0,0,0,0
20,18,Atalanta,Parma Calcio,5,0,3,0
20,18,Lecce,Udinese,0,1,0,0
20,18,Juventus,Cagliari,4,0,0,0
20,18,Bologna,Fiorentina,1,1,0,1
20,18,Napoli,Inter,1,3,1,2
20,19,Inter,Atalanta,1,1,1,0
20,19,Cagliari,Milan,0,2,0,0
20,19,Lazio,Napoli,1,0,0,0
20,19,Roma,Juventus,1,2,0,2
20,19,Fiorentina,Spal,1,0,0,0
20,19,Udinese,Sassuolo,3,0,1,0
20,19,Sampdoria,Brescia,5,1,2,1
20,19,Torino,Bologna,1,0,1,0
20,19,Hellas Verona,Genoa,2,1,0,1
20,19,Parma Calcio,Lecce,2,0,0,0
20,20,Lazio,Sampdoria,5,1,3,0
20,20,Napoli,Fiorentina,0,2,0,1
20,20,Sassuolo,Torino,2,1,0,1
20,20,Milan,Udinese,3,2,0,1
20,20,Lecce,Inter,1,1,0,0
20,20,Brescia,Cagliari,2,2,1,1
20,20,Juventus,Parma Calcio,2,1,1,0
20,20,Bologna,Hellas Verona,1,1,1,0
20,20,Genoa,Roma,1,3,1,2
20,20,Atalanta,Spal,1,2,1,0
20,21,Brescia,Milan,0,1,0,0
20,21,Fiorentina,Genoa,0,0,0,0
20,21,Torino,Atalanta,0,7,0,3
20,21,Spal,Bologna,1,3,1,1
20,21,Inter,Cagliari,1,1,1,0
20,21,Parma Calcio,Udinese,2,0,2,0
20,21,Roma,Lazio,1,1,1,1
20,21,Sampdoria,Sassuolo,0,0,0,0
20,21,Napoli,Juventus,2,1,0,0
20,21,Hellas Verona,Lecce,3,0,2,0
20,22,Cagliari,Parma Calcio,2,2,1,1
20,22,Bologna,Brescia,2,1,1,1
20,22,Sassuolo,Roma,4,2,3,0
20,22,Milan,Hellas Verona,1,1,1,1
20,22,Atalanta,Genoa,2,2,2,2
20,22,Lecce,Torino,4,0,2,0
20,22,Juventus,Fiorentina,3,0,1,0
20,22,Udinese,Inter,0,2,0,0
20,22,Lazio,Spal,5,1,4,0
20,22,Sampdoria,Napoli,2,4,1,2
20,17,Lazio,Hellas Verona,0,0,0,0
20,23,Roma,Bologna,2,3,1,2
20,23,Fiorentina,Atalanta,1,2,1,0
20,23,Torino,Sampdoria,1,3,0,0
20,23,Hellas Verona,Juventus,2,1,0,0
20,23,Inter,Milan,4,2,0,2
20,23,Parma Calcio,Lazio,0,1,0,1
20,23,Brescia,Udinese,1,1,0,0
20,23,Genoa,Cagliari,1,0,1,0
20,23,Napoli,Lecce,2,3,0,1
20,23,Spal,Sassuolo,1,2,1,0
20,24,Atalanta,Roma,2,1,0,1
20,24,Lecce,Spal,2,1,1,0
20,24,Bologna,Genoa,0,3,0,2
20,24,Juventus,Brescia,2,0,1,0
20,24,Cagliari,Napoli,0,1,0,0
20,24,Udinese,Hellas Verona,0,0,0,0
20,24,Sampdoria,Fiorentina,1,5,0,3
20,24,Lazio,Inter,2,1,0,1
20,24,Sassuolo,Parma Calcio,0,1,0,1
20,24,Milan,Torino,1,0,1,0
20,25,Brescia,Napoli,1,2,1,0
20,25,Fiorentina,Milan,1,1,0,0
20,25,Bologna,Udinese,1,1,0,1
20,25,Spal,Juventus,1,2,0,1
20,25,Roma,Lecce,4,0,2,0
20,25,Genoa,Lazio,2,3,0,1
20,26,Lazio,Bologna,2,0,2,0
20,26,Napoli,Torino,2,1,1,0
20,26,Lecce,Atalanta,2,7,2,2
20,26,Cagliari,Roma,3,4,1,2
20,26,Milan,Genoa,1,2,0,2
20,26,Parma Calcio,Spal,0,1,0,0
20,26,Juventus,Inter,2,0,0,0
20,26,Udinese,Fiorentina,0,0,0,0
20,26,Sampdoria,Hellas Verona,2,1,0,1
20,26,Sassuolo,Brescia,3,0,1,0
20,25,Torino,Parma Calcio,1,1,1,1
20,25,Hellas Verona,Cagliari,2,1,2,1
20,25,Inter,Sampdoria,2,1,2,0
20,25,Atalanta,Sassuolo,4,1,3,0
20,27,Fiorentina,Brescia,1,1,1,1
20,27,Lecce,Milan,1,4,0,1
20,27,Bologna,Juventus,0,2,0,2
20,27,Torino,Udinese,1,0,1,0
20,27,Genoa,Parma Calcio,1,4,0,2
20,27,Hellas Verona,Napoli,0,2,0,1
20,27,Spal,Cagliari,0,1,0,0
20,27,Inter,Sassuolo,3,3,2,1
20,27,Roma,Sampdoria,2,1,0,1
20,27,Atalanta,Lazio,3,2,1,2
20,28,Juventus,Lecce,4,0,0,0
20,28,Brescia,Genoa,2,2,2,1
20,28,Cagliari,Torino,4,2,2,0
20,28,Lazio,Fiorentina,2,1,0,1
20,28,Milan,Roma,2,0,0,0
20,28,Parma Calcio,Inter,1,2,1,0
20,28,Udinese,Atalanta,2,3,1,1
20,28,Sampdoria,Bologna,1,2,0,0
20,28,Napoli,Spal,3,1,2,1
20,28,Sassuolo,Hellas Verona,3,3,0,0
20,29,Torino,Lazio,1,2,1,0
20,29,Genoa,Juventus,1,3,0,0
20,29,Inter,Brescia,6,0,3,0
20,29,Fiorentina,Sassuolo,1,3,0,2
20,29,Lecce,Sampdoria,1,2,0,1
20,29,Bologna,Cagliari,1,1,1,0
20,29,Hellas Verona,Parma Calcio,3,2,1,1
20,29,Spal,Milan,2,2,2,0
20,29,Roma,Udinese,0,2,0,1
20,29,Atalanta,Napoli,2,0,0,0
20,30,Juventus,Torino,4,1,2,1
20,30,Lazio,Milan,0,3,0,2
20,30,Sassuolo,Lecce,4,2,1,1
20,30,Inter,Bologna,1,2,1,0
20,30,Parma Calcio,Fiorentina,1,2,0,2
20,30,Brescia,Hellas Verona,2,0,0,0
20,30,Cagliari,Atalanta,0,1,0,1
20,30,Udinese,Genoa,2,2,1,0
20,30,Sampdoria,Spal,3,0,3,0
20,30,Napoli,Roma,2,1,0,0
20,31,Milan,Juventus,4,2,0,0
20,31,Lecce,Lazio,2,1,1,1
20,31,Roma,Parma Calcio,2,1,1,1
20,31,Fiorentina,Cagliari,0,0,0,0
20,31,Atalanta,Sampdoria,2,0,0,0
20,31,Bologna,Sassuolo,1,2,0,1
20,31,Torino,Brescia,3,1,0,1
20,31,Genoa,Napoli,1,2,0,1
20,31,Hellas Verona,Inter,2,2,1,0
20,31,Spal,Udinese,0,3,0,2
20,32,Brescia,Roma,0,3,0,0
20,32,Juventus,Atalanta,2,2,0,1
20,32,Lazio,Sassuolo,1,2,1,0
20,32,Parma Calcio,Bologna,2,2,0,2
20,32,Fiorentina,Hellas Verona,1,1,0,1
20,32,Cagliari,Lecce,0,0,0,0
20,32,Udinese,Sampdoria,1,3,1,1
20,32,Genoa,Spal,2,0,1,0
20,32,Napoli,Milan,2,2,1,1
20,32,Inter,Torino,3,1,0,1
20,33,Atalanta,Brescia,6,2,4,1
20,33,Milan,Parma Calcio,3,1,0,1
20,33,Roma,Hellas Verona,2,1,2,0
20,33,Lecce,Fiorentina,1,3,0,3
20,33,Bologna,Napoli,1,1,0,1
20,33,Udinese,Lazio,0,0,0,0
20,33,Sampdoria,Cagliari,3,0,2,0
20,33,Sassuolo,Juventus,3,3,1,2
20,33,Torino,Genoa,3,0,1,0
20,33,Spal,Inter,0,4,0,1
20,34,Milan,Bologna,5,1,2,1
20,34,Cagliari,Sassuolo,1,1,0,1
20,34,Hellas Verona,Atalanta,1,1,0,0
20,34,Parma Calcio,Sampdoria,2,3,2,0
20,34,Roma,Inter,2,2,1,1
20,34,Fiorentina,Torino,2,0,1,0
20,34,Brescia,Spal,2,1,0,1
20,34,Genoa,Lecce,2,1,1,0
20,34,Napoli,Udinese,2,1,1,1
20,34,Juventus,Lazio,2,1,0,0
20,35,Atalanta,Bologna,1,0,0,0
20,35,Sassuolo,Milan,1,2,1,2
20,35,Inter,Fiorentina,0,0,0,0
20,35,Parma Calcio,Napoli,2,1,1,0
20,35,Lecce,Brescia,3,1,2,0
20,35,Sampdoria,Genoa,1,2,1,1
20,35,Torino,Hellas Verona,1,1,0,0
20,35,Spal,Roma,1,6,1,2
20,35,Udinese,Juventus,2,1,0,1
20,35,Lazio,Cagliari,2,1,0,1
20,36,Milan,Atalanta,1,1,1,1
20,36,Brescia,Parma Calcio,1,2,0,0
20,36,Genoa,Inter,0,3,0,1
20,36,Napoli,Sassuolo,2,0,1,0
20,36,Roma,Fiorentina,2,1,1,0
20,36,Juventus,Sampdoria,2,0,1,0
20,36,Cagliari,Udinese,0,1,0,1
20,36,Bologna,Lecce,3,2,2,1
20,36,Hellas Verona,Lazio,1,5,1,1
20,36,Spal,Torino,1,1,0,0
20,37,Inter,Napoli,2,0,1,0
20,37,Parma Calcio,Atalanta,1,2,1,0
20,37,Fiorentina,Bologna,4,0,0,0
20,37,Cagliari,Juventus,2,0,2,0
20,37,Udinese,Lecce,1,2,1,1
20,37,Sampdoria,Milan,1,4,0,1
20,37,Lazio,Brescia,2,0,1,0
20,37,Torino,Roma,2,3,1,2
20,37,Hellas Verona,Spal,3,0,2,0
20,37,Sassuolo,Genoa,5,0,2,0
20,38,Milan,Cagliari,3,0,1,0
20,38,Atalanta,Inter,0,2,0,2
20,38,Brescia,Sampdoria,1,1,0,1
20,38,Juventus,Roma,1,3,1,2
20,38,Napoli,Lazio,3,1,1,1
20,38,Lecce,Parma Calcio,3,4,2,2
20,38,Bologna,Torino,1,1,1,0
20,38,Genoa,Hellas Verona,3,0,3,0
20,38,Sassuolo,Udinese,0,1,0,0
20,38,Spal,Fiorentina,1,3,1,1
21,1,Fiorentina,Torino,1,0,0,0
21,1,Hellas Verona,Roma,3,0,3,0
21,1,Parma Calcio,Napoli,0,2,0,0
21,1,Juventus,Sampdoria,3,0,1,0
21,1,Genoa,Crotone,4,1,3,1
21,1,Sassuolo,Cagliari,1,1,0,0
21,1,Milan,Bologna,2,0,1,0
21,2,Inter,Fiorentina,4,3,1,1
21,2,Cagliari,Lazio,0,2,0,1
21,2,Sampdoria,Benevento,2,3,2,1
21,2,Torino,Atalanta,2,4,2,3
21,2,Roma,Juventus,2,2,2,1
21,2,Napoli,Genoa,6,0,1,0
21,2,Hellas Verona,Udinese,1,0,0,0
21,2,Crotone,Milan,0,2,0,1
21,2,Spezia,Sassuolo,1,4,1,1
21,2,Bologna,Parma Calcio,4,1,2,0
21,1,Udinese,Spezia,0,2,0,1
21,1,Lazio,Atalanta,1,4,0,3
21,1,Benevento,Inter,2,5,1,4
21,3,Fiorentina,Sampdoria,1,2,0,1
21,3,Udinese,Roma,0,1,0,0
21,3,Sassuolo,Crotone,4,1,1,0
21,3,Milan,Spezia,3,0,0,0
21,3,Parma Calcio,Hellas Verona,1,0,1,0
21,3,Atalanta,Cagliari,5,2,4,1
21,3,Lazio,Inter,1,1,0,1
21,3,Benevento,Bologna,1,0,0,0
21,4,Inter,Milan,1,2,1,2
21,4,Sampdoria,Lazio,3,0,2,0
21,4,Napoli,Atalanta,4,1,4,0
21,4,Crotone,Juventus,1,1,1,1
21,4,Roma,Benevento,5,2,2,1
21,4,Bologna,Sassuolo,3,4,2,1
21,4,Udinese,Parma Calcio,3,2,1,1
21,4,Torino,Cagliari,2,3,1,2
21,4,Spezia,Fiorentina,2,2,1,2
21,4,Hellas Verona,Genoa,0,0,0,0
21,5,Sassuolo,Torino,3,3,0,1
21,5,Atalanta,Sampdoria,1,3,0,1
21,5,Lazio,Bologna,2,1,0,0
21,5,Genoa,Inter,0,2,0,0
21,5,Parma Calcio,Spezia,2,2,1,2
21,5,Fiorentina,Udinese,3,2,2,1
21,5,Juventus,Hellas Verona,1,1,0,0
21,5,Cagliari,Crotone,4,2,3,2
21,5,Benevento,Napoli,1,2,1,0
21,5,Milan,Roma,3,3,1,1
21,6,Inter,Parma Calcio,2,2,0,0
21,6,Bologna,Cagliari,3,2,1,1
21,6,Crotone,Atalanta,1,2,1,2
21,6,Roma,Fiorentina,2,0,1,0
21,6,Udinese,Milan,1,2,0,1
21,6,Sampdoria,Genoa,1,1,1,1
21,6,Torino,Lazio,3,4,2,1
21,6,Napoli,Sassuolo,0,2,0,0
21,6,Spezia,Juventus,1,4,1,1
21,6,Hellas Verona,Benevento,3,1,1,0
21,3,Genoa,Torino,1,2,0,2
21,7,Sassuolo,Udinese,0,0,0,0
21,7,Parma Calcio,Fiorentina,0,0,0,0
21,7,Cagliari,Sampdoria,2,0,0,0
21,7,Benevento,Spezia,0,3,0,1
21,7,Milan,Hellas Verona,2,2,1,2
21,7,Atalanta,Inter,1,1,0,0
21,7,Bologna,Napoli,0,1,0,1
21,7,Lazio,Juventus,1,1,0,1
21,7,Torino,Crotone,0,0,0,0
21,7,Genoa,Roma,1,3,0,1
21,8,Juventus,Cagliari,2,0,2,0
21,8,Crotone,Lazio,0,2,0,1
21,8,Spezia,Atalanta,0,0,0,0
21,8,Inter,Torino,4,2,0,1
21,8,Roma,Parma Calcio,3,0,3,0
21,8,Fiorentina,Benevento,0,1,0,0
21,8,Udinese,Genoa,1,0,1,0
21,8,Sampdoria,Bologna,1,2,1,1
21,8,Napoli,Milan,1,3,0,1
21,8,Hellas Verona,Sassuolo,0,2,0,1
21,9,Atalanta,Hellas Verona,0,2,0,0
21,9,Sassuolo,Inter,0,3,0,2
21,9,Benevento,Juventus,1,1,1,1
21,9,Milan,Fiorentina,2,0,2,0
21,9,Cagliari,Spezia,2,2,0,1
21,9,Bologna,Crotone,1,0,1,0
21,9,Lazio,Udinese,1,3,0,2
21,9,Napoli,Roma,4,0,1,0
21,9,Torino,Sampdoria,2,2,1,0
21,9,Genoa,Parma Calcio,1,2,0,1
21,10,Inter,Bologna,3,1,2,0
21,10,Juventus,Torino,2,1,0,1
21,10,Spezia,Lazio,1,2,0,2
21,10,Parma Calcio,Benevento,0,0,0,0
21,10,Roma,Sassuolo,0,0,0,0
21,10,Sampdoria,Milan,1,2,0,1
21,10,Hellas Verona,Cagliari,1,1,1,0
21,10,Crotone,Napoli,0,4,0,1
21,10,Fiorentina,Genoa,1,1,0,0
21,11,Sassuolo,Benevento,1,0,1,0
21,11,Lazio,Hellas Verona,1,2,0,1
21,11,Torino,Udinese,2,3,0,1
21,11,Crotone,Spezia,4,1,1,1
21,11,Milan,Parma Calcio,2,2,0,1
21,11,Atalanta,Fiorentina,3,0,1,0
21,11,Cagliari,Inter,1,3,1,0
21,11,Bologna,Roma,1,5,1,5
21,11,Genoa,Juventus,1,3,0,0
21,11,Napoli,Sampdoria,2,1,0,1
21,12,Udinese,Crotone,0,0,0,0
21,12,Benevento,Lazio,1,1,1,1
21,12,Inter,Napoli,1,0,0,0
21,12,Parma Calcio,Cagliari,0,0,0,0
21,12,Fiorentina,Sassuolo,1,1,1,1
21,12,Juventus,Atalanta,1,1,1,0
21,12,Genoa,Milan,2,2,0,0
21,12,Hellas Verona,Sampdoria,1,2,0,1
21,12,Spezia,Bologna,2,2,1,0
21,12,Roma,Torino,3,1,2,0
21,13,Parma Calcio,Juventus,0,4,0,2
21,13,Fiorentina,Hellas Verona,1,1,1,1
21,13,Sampdoria,Crotone,3,1,2,1
21,13,Inter,Spezia,2,1,0,0
21,13,Atalanta,Roma,4,1,0,1
21,13,Cagliari,Udinese,1,1,1,0
21,13,Lazio,Napoli,2,0,1,0
21,13,Torino,Bologna,1,1,0,0
21,13,Sassuolo,Milan,1,2,0,2
21,13,Benevento,Genoa,2,0,0,0
21,14,Juventus,Fiorentina,0,3,0,1
21,14,Crotone,Parma Calcio,2,1,2,0
21,14,Milan,Lazio,3,2,2,1
21,14,Roma,Cagliari,3,2,1,0
21,14,Bologna,Atalanta,2,2,0,2
21,14,Udinese,Benevento,0,2,0,1
21,14,Sampdoria,Sassuolo,2,3,0,1
21,14,Napoli,Torino,1,1,0,0
21,14,Hellas Verona,Inter,1,2,0,0
21,14,Spezia,Genoa,1,2,1,1
21,15,Inter,Crotone,6,2,2,2
21,15,Parma Calcio,Torino,0,3,0,1
21,15,Roma,Sampdoria,1,0,0,0
21,15,Fiorentina,Bologna,0,0,0,0
21,15,Atalanta,Sassuolo,5,1,2,0
21,15,Juventus,Udinese,4,1,1,0
21,15,Cagliari,Napoli,1,4,0,1
21,15,Genoa,Lazio,1,1,0,1
21,15,Spezia,Hellas Verona,0,1,0,0
21,15,Benevento,Milan,0,2,0,1
21,16,Milan,Juventus,1,3,1,1
21,16,Atalanta,Parma Calcio,3,0,1,0
21,16,Cagliari,Benevento,1,2,1,2
21,16,Bologna,Udinese,2,2,2,1
21,16,Sampdoria,Inter,2,1,2,0
21,16,Lazio,Fiorentina,2,1,1,0
21,16,Torino,Hellas Verona,1,1,0,0
21,16,Napoli,Spezia,1,2,0,0
21,16,Crotone,Roma,1,3,0,3
21,16,Sassuolo,Genoa,2,1,0,0
21,17,Milan,Torino,2,0,2,0
21,17,Genoa,Bologna,2,0,1,0
21,17,Benevento,Atalanta,1,4,0,1
21,17,Parma Calcio,Lazio,0,2,0,0
21,17,Roma,Inter,2,2,1,0
21,17,Fiorentina,Cagliari,1,0,0,0
21,17,Juventus,Sassuolo,3,1,0,0
21,17,Udinese,Napoli,1,2,1,1
21,17,Hellas Verona,Crotone,2,1,2,0
21,17,Spezia,Sampdoria,2,1,1,1
21,18,Lazio,Roma,3,0,2,0
21,18,Bologna,Hellas Verona,1,0,1,0
21,18,Sampdoria,Udinese,2,1,0,0
21,18,Torino,Spezia,0,0,0,0
21,18,Inter,Juventus,2,0,1,0
21,18,Atalanta,Genoa,0,0,0,0
21,18,Napoli,Fiorentina,6,0,4,0
21,18,Crotone,Benevento,4,1,2,0
21,18,Sassuolo,Parma Calcio,1,1,0,1
21,18,Cagliari,Milan,0,2,0,1
21,10,Udinese,Atalanta,1,1,1,1
21,19,Benevento,Torino,2,2,1,0
21,19,Milan,Atalanta,0,3,0,1
21,19,Roma,Spezia,4,3,1,1
21,19,Fiorentina,Crotone,2,1,2,0
21,19,Udinese,Inter,0,0,0,0
21,19,Parma Calcio,Sampdoria,0,2,0,2
21,19,Juventus,Bologna,2,0,1,0
21,19,Lazio,Sassuolo,2,1,1,1
21,19,Genoa,Cagliari,1,0,1,0
21,19,Hellas Verona,Napoli,3,1,1,1
21,20,Torino,Fiorentina,1,1,0,0
21,20,Inter,Benevento,4,0,1,0
21,20,Bologna,Milan,1,2,0,1
21,20,Sampdoria,Juventus,0,2,0,1
21,20,Roma,Hellas Verona,3,1,3,0
21,20,Atalanta,Lazio,1,3,0,1
21,20,Cagliari,Sassuolo,1,1,0,0
21,20,Napoli,Parma Calcio,2,0,1,0
21,20,Crotone,Genoa,0,3,0,2
21,20,Spezia,Udinese,0,1,0,0
21,21,Fiorentina,Inter,0,2,0,1
21,21,Atalanta,Torino,3,3,3,2
21,21,Juventus,Roma,2,0,1,0
21,21,Genoa,Napoli,2,1,2,0
21,21,Sassuolo,Spezia,1,2,1,1
21,21,Milan,Crotone,4,0,1,0
21,21,Parma Calcio,Bologna,0,3,0,2
21,21,Udinese,Hellas Verona,2,0,0,0
21,21,Lazio,Cagliari,1,0,0,0
21,21,Benevento,Sampdoria,1,1,0,0
21,22,Bologna,Benevento,1,1,1,0
21,22,Torino,Genoa,0,0,0,0
21,22,Napoli,Juventus,1,0,1,0
21,22,Spezia,Milan,2,0,0,0
21,22,Inter,Lazio,3,1,2,0
21,22,Roma,Udinese,3,0,2,0
21,22,Cagliari,Atalanta,0,1,0,0
21,22,Sampdoria,Fiorentina,2,1,1,1
21,22,Crotone,Sassuolo,1,2,1,1
21,22,Hellas Verona,Parma Calcio,2,1,1,1
21,23,Fiorentina,Spezia,3,0,0,0
21,23,Cagliari,Torino,0,1,0,0
21,23,Lazio,Sampdoria,1,0,1,0
21,23,Genoa,Hellas Verona,2,2,0,1
21,23,Sassuolo,Bologna,1,1,0,1
21,23,Milan,Inter,0,3,0,1
21,23,Parma Calcio,Udinese,2,2,2,0
21,23,Atalanta,Napoli,4,2,0,0
21,23,Benevento,Roma,0,0,0,0
21,23,Juventus,Crotone,3,0,2,0
21,24,Bologna,Lazio,2,0,1,0
21,24,Hellas Verona,Juventus,1,1,0,0
21,24,Spezia,Parma Calcio,2,2,0,2
21,24,Inter,Genoa,3,0,1,0
21,24,Roma,Milan,1,2,0,1
21,24,Udinese,Fiorentina,1,0,0,0
21,24,Sampdoria,Atalanta,0,2,0,1
21,24,Napoli,Benevento,2,0,1,0
21,24,Crotone,Cagliari,0,2,0,0
21,25,Juventus,Spezia,3,0,0,0
21,25,Milan,Udinese,1,1,0,0
21,25,Fiorentina,Roma,1,2,0,0
21,25,Atalanta,Crotone,5,1,1,1
21,25,Cagliari,Bologna,1,0,1,0
21,25,Genoa,Sampdoria,1,1,0,0
21,25,Sassuolo,Napoli,3,3,2,1
21,25,Benevento,Hellas Verona,0,3,0,2
21,25,Parma Calcio,Inter,1,2,0,0
21,26,Juventus,Lazio,3,1,1,1
21,26,Udinese,Sassuolo,2,0,1,0
21,26,Spezia,Benevento,1,1,0,1
21,26,Roma,Genoa,1,0,1,0
21,26,Fiorentina,Parma Calcio,3,3,2,1
21,26,Sampdoria,Cagliari,2,2,0,1
21,26,Napoli,Bologna,3,1,1,0
21,26,Hellas Verona,Milan,0,2,0,1
21,26,Crotone,Torino,4,2,1,1
21,26,Inter,Atalanta,1,0,0,0
21,27,Atalanta,Spezia,3,1,0,0
21,27,Lazio,Crotone,3,2,2,1
21,27,Genoa,Udinese,1,1,1,1
21,27,Sassuolo,Hellas Verona,3,2,1,1
21,27,Benevento,Fiorentina,1,4,0,3
21,27,Milan,Napoli,0,1,0,0
21,27,Parma Calcio,Roma,2,0,1,0
21,27,Cagliari,Juventus,1,3,0,3
21,27,Bologna,Sampdoria,3,1,2,1
21,27,Torino,Inter,1,2,0,0
21,24,Torino,Sassuolo,3,2,0,2
21,28,Parma Calcio,Genoa,1,2,1,0
21,28,Crotone,Bologna,2,3,2,0
21,28,Spezia,Cagliari,2,1,0,0
21,28,Roma,Napoli,0,2,0,2
21,28,Fiorentina,Milan,2,3,1,1
21,28,Juventus,Benevento,0,1,0,0
21,28,Udinese,Lazio,0,1,0,1
21,28,Sampdoria,Torino,1,0,1,0
21,28,Hellas Verona,Atalanta,0,2,0,2
21,29,Milan,Sampdoria,1,1,0,0
21,29,Atalanta,Udinese,3,2,2,1
21,29,Cagliari,Hellas Verona,0,2,0,0
21,29,Bologna,Inter,0,1,0,1
21,29,Lazio,Spezia,2,1,0,0
21,29,Torino,Juventus,2,2,1,1
21,29,Genoa,Fiorentina,1,1,1,1
21,29,Napoli,Crotone,4,3,3,1
